# Excluded rare, archaic, obsolete, historical, or legacy guesses
# Source: C:\Users\T-Dawg\vswordle\UnknownMediocreTutorial\server\wordlists\allowed_words.txt
# All words marked as feasible secrets, or listed in allowed_secrets.txt, were protected.
# Reviewed terms were removed by explicit category.
# Other non-secret terms were removed when their source Frequency was below 1.
# Protected secret rows kept: 4164
# Modern zero-frequency exceptions kept: 23
# Total excluded rows: 4811
#
word	frequency	probability	plural	reason
benty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bepat	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
beray	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
berme	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
berob	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
besat	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
besee	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
beses	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
besit	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
besti	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
beted	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
beths	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
betid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bevue	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bevvy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bewet	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bewig	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bezes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bezil	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bezzy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhais	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhats	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhels	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhoot	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhuna	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bhuts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biach	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biali	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bibes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biccy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bices	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bider	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bidon	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bield	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biers	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biffo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bigae	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bigha	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bigly	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bigos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bikie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biled	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bilgy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bilks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bimah	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bimas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bings	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bingy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
binit	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bints	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biont	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
birle	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
biros	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
birrs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
birsy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bises	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bisks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bisom	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bitos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bitou	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bitts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bivia	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bizes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bizzo	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blabs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blads	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blady	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blaer	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blaes	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blaff	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blags	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blams	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blart	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blash	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blate	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blats	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blaud	0	0	0	reviewed: obsolete or superseded spelling/form
blawn	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blaws	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blays	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blear	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blees	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blent	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blert	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blets	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blimy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blins	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bliny	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blite	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blowy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blubs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blude	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bluds	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bludy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bluid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
blype	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boabs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boaks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bobac	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bobas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bobol	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boeps	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boets	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boffs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bohea	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bohos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boked	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bolix	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bomas	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bonce	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bonie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bonks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bonze	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
booai	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
booay	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boofy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boohs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
booky	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boong	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
borks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
borms	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
borts	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
borty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bosie	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bosks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bosky	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bouks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bouns	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bourd	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bousy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bovid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bowat	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bowet	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bowrs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bowse	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boxla	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boxty	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boyau	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boyed	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boyfs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boygs	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boyla	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boyos	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
boysy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
braks	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
braky	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
brast	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
bravi	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
braws	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
braxy	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
breem	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
breid	0	0	0	source Frequency below 1 (extremely rare or unattested in repository data)
